event_id,time_utc,latitude,longitude,magnitude,depth_km,max_amplitude_bhz,tsunami_flag_usgs
11915961,2024-12-22 03:56:03.086,55.9603,-153.9543,5.2,2.0,3932353,1
11915952,2024-12-22 02:57:39.430,63.9021,-150.4365,3.0,10.0,2258161,0
11915943,2024-12-22 01:44:44.620,36.600834,-121.231163,3.56,7.59,18905941,0
11923182,2024-12-21 19:36:31.040,39.1466,70.7506,4.5,10.0,42087,0
11915897,2024-12-21 18:23:28.690,17.990333,-66.773333,3.11,13.3,100292,0
11924766,2024-12-21 18:09:02.707,-18.6692,65.1007,4.3,10.0,8623,0
11915889,2024-12-21 17:29:02.820,18.996167,-67.5355,3.11,10.4,55978,0
11924458,2024-12-21 17:08:35.077,52.9145,159.5846,4.0,74.054,309578,0
11924445,2024-12-21 16:16:57.436,-31.2967,-68.5792,4.5,108.519,12145,0
11921569,2024-12-21 09:53:36.412,-3.6431,151.568,4.3,10.0,144013,0
11915825,2024-12-21 09:13:06.391,-40.4607,-75.061,4.8,10.0,49326,0
11922819,2024-12-21 08:20:39.429,8.9536,39.9227,4.5,10.0,1007838,0
11915798,2024-12-21 07:11:45.018,45.9696,-111.3705,3.18,5.0,12935,0
11922193,2024-12-21 06:36:08.244,51.2174,-169.0101,3.0,10.0,9667,0
11915789,2024-12-21 05:57:23.480,19.135,-64.5761,3.49,47.0,40406,0
11922172,2024-12-21 02:00:00.061,52.4639,-164.1526,3.3,77.884,6598,0
11915714,2024-12-21 01:37:34.820,13.1934,-89.5689,4.1,50.921,356269,0
11915720,2024-12-21 01:27:35.001,44.1696,-128.8562,4.2,10.0,62686,0
11915677,2024-12-20 23:31:52.290,36.570167,-120.367333,3.39,8.61,18907139,0
11923190,2024-12-20 23:06:04.089,27.0059,103.3194,4.3,10.0,39831524,0
11915929,2024-12-20 23:01:57.552,39.8979,45.9746,4.7,20.548,398392,0
11923195,2024-12-20 21:43:28.912,-21.9171,-68.6483,3.7,118.024,16443,0
11915659,2024-12-20 18:58:26.893,33.2394,140.8067,4.5,52.505,701772,0
11924325,2024-12-20 18:32:28.841,29.7956,92.1173,4.3,10.008,165817,0
11921551,2024-12-20 13:28:11.872,-14.4534,167.2523,4.0,138.429,210561,0
11915468,2024-12-20 12:08:36.478,31.614,-104.498,3.6,6.7664,59670,0
11915456,2024-12-20 11:18:10.720,19.3466,-65.4023,3.2,90.0,89301,0
11924840,2024-12-20 11:16:53.363,25.0684,128.3994,4.4,10.0,4677,0
11916266,2024-12-20 09:20:12.458,-39.9435,175.1262,4.4,64.095,113784,0
11915426,2024-12-20 08:53:34.430,19.2426,-67.4295,3.48,6.0,60310,0
